Year,Site,Replicate,Fortnight exposed,Fortnight start date,Fortnight end date,Assessment,Batch assessment,Assessment date,Younger foliage score_Updated ,Older foliage score_Updated ,Sampled,Pp,Pk,Pp+Pk
1,Green,3,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,1,0,0,0
1,Green,4,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Green,5,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Green,6,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,1,0,0,0
1,Green,7,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Red,1,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Red,2,2,12/05/2017,12/19/2017,8,6,03/16/2018,,,,,,
1,Red,3,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Red,4,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Red,5,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,1,0,0,0
1,Red,6,2,12/05/2017,12/19/2017,8,6,03/16/2018,,,,,,
1,Red,7,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,1,0,0,0
1,Yellow,1,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Yellow,2,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Yellow,3,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Yellow,4,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Yellow,5,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,1,0,0,0
1,Yellow,6,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,,,,
1,Yellow,7,2,12/05/2017,12/19/2017,8,6,03/16/2018,0,0,1,0,0,0
1,Blue,1,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Blue,2,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Blue,3,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Blue,4,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Blue,5,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Blue,6,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Blue,7,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Green,1,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Green,2,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,1,1,0,1,0
1,Green,3,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Green,4,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Green,5,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Green,6,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Green,7,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Red,1,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Red,2,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Red,3,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Red,4,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Red,5,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Red,6,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Red,7,3,12/19/2017,01/16/2018,4,1,01/17/2018,0,0,,,,
1,Yellow,1,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Yellow,2,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Yellow,3,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,1,0,0,0
1,Yellow,4,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Yellow,5,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Yellow,6,3,12/19/2017,01/15/2018,4,1,01/17/2018,0,0,,,,
1,Yellow,7,3,12/19/2017,01/15/2018,4,1,01/17/2018,,,,,,
1,Blue,1,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Blue,2,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Blue,3,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Blue,4,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Blue,5,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Blue,6,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Blue,7,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Green,1,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Green,2,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Green,3,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Green,4,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Green,5,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Green,6,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Green,7,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Red,1,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Red,2,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Red,3,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Red,4,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Red,5,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Red,6,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Red,7,3,12/19/2017,01/16/2018,5,2,02/03/2018,0,0,,,,
1,Yellow,1,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Yellow,2,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Yellow,3,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Yellow,4,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,1,0,0,0
1,Yellow,5,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Yellow,6,3,12/19/2017,01/15/2018,5,2,02/03/2018,0,0,,,,
1,Yellow,7,3,12/19/2017,01/15/2018,5,2,02/03/2018,,,,,,
1,Blue,1,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Blue,2,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Blue,3,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Blue,4,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Blue,5,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Blue,6,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Blue,7,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Green,1,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Green,2,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Green,3,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Green,4,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Green,5,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Green,6,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Green,7,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Red,1,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Red,2,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Red,3,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Red,4,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Red,5,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,,,,
1,Red,6,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Red,7,3,12/19/2017,01/16/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Yellow,1,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Yellow,2,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Yellow,3,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Yellow,4,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Yellow,5,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,,,,
1,Yellow,6,3,12/19/2017,01/15/2018,6,3,02/15/2018,0,0,1,0,0,0
1,Yellow,7,3,12/19/2017,01/15/2018,6,3,02/15/2018,,,,,,
1,Blue,1,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Blue,2,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Blue,3,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Blue,4,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Blue,5,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Blue,6,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Blue,7,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Green,1,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Green,2,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Green,3,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Green,4,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Green,5,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Green,6,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Green,7,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Red,1,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Red,2,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Red,3,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Red,4,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Red,5,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Red,6,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Red,7,3,12/19/2017,01/16/2018,7,4,03/01/2018,0,0,,,,
1,Yellow,1,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Yellow,2,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Yellow,3,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Yellow,4,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Yellow,5,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,,,,
1,Yellow,6,3,12/19/2017,01/15/2018,7,4,03/01/2018,0,0,1,0,0,0
1,Yellow,7,3,12/19/2017,01/15/2018,7,4,03/01/2018,,,,,,
1,Blue,1,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Blue,2,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Blue,3,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Blue,4,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Blue,5,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Blue,6,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Blue,7,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Green,1,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Green,2,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Green,3,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Green,4,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Green,5,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Green,6,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Green,7,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Red,1,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Red,2,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Red,3,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Red,4,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Red,5,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Red,6,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Red,7,3,12/19/2017,01/16/2018,8,5,03/16/2018,0,0,,,,
1,Yellow,1,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Yellow,2,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Yellow,3,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Yellow,4,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Yellow,5,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,,,,
1,Yellow,6,3,12/19/2017,01/15/2018,8,5,03/16/2018,0,0,1,0,0,0
1,Yellow,7,3,12/19/2017,01/15/2018,8,5,03/16/2018,,,,,,
1,Blue,1,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Blue,2,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Blue,3,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Blue,4,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Blue,5,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Blue,6,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Blue,7,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Green,1,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Green,2,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Green,3,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Green,4,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Green,5,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Green,6,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Green,7,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Red,1,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Red,2,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Red,3,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Red,4,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Red,5,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Red,6,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Red,7,3,12/19/2017,01/16/2018,9,6,03/29/2018,0,0,,,,
1,Yellow,1,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Yellow,2,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Yellow,3,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Yellow,4,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,1,0,0,0
1,Yellow,5,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Yellow,6,3,12/19/2017,01/15/2018,9,6,03/29/2018,0,0,,,,
1,Yellow,7,3,12/19/2017,01/15/2018,9,6,03/29/2018,,,,,,
1,Blue,1,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Blue,2,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Blue,3,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Blue,4,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Blue,5,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Blue,6,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Blue,7,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Green,1,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Green,2,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Green,3,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Green,4,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Green,5,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Green,6,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Green,7,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Red,1,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Red,2,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Red,3,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Red,4,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Red,5,4,01/16/2018,01/31/2018,5,1,02/03/2018,,,,,,
1,Red,6,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Red,7,4,01/16/2018,01/31/2018,5,1,02/03/2018,0,0,,,,
1,Yellow,1,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Yellow,2,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Yellow,3,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Yellow,4,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Yellow,5,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,1,0,0,0
1,Yellow,6,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Yellow,7,4,01/15/2018,01/30/2018,5,1,02/03/2018,0,0,,,,
1,Blue,1,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Blue,2,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Blue,3,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Blue,4,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Blue,5,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Blue,6,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Blue,7,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Green,1,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Green,2,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Green,3,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Green,4,4,01/15/2018,01/30/2018,6,2,02/15/2018,,,,,,
1,Green,5,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Green,6,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Green,7,4,01/15/2018,01/30/2018,6,2,02/15/2018,,,,,,
1,Red,1,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Red,2,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Red,3,4,01/16/2018,01/31/2018,6,2,02/15/2018,,,,,,
1,Red,4,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Red,5,4,01/16/2018,01/31/2018,6,2,02/15/2018,,,,,,
1,Red,6,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Red,7,4,01/16/2018,01/31/2018,6,2,02/15/2018,0,0,,,,
1,Yellow,1,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Yellow,2,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Yellow,3,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Yellow,4,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Yellow,5,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Yellow,6,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,,,,
1,Yellow,7,4,01/15/2018,01/30/2018,6,2,02/15/2018,0,0,1,0,0,0
1,Blue,1,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Blue,2,4,01/16/2018,01/31/2018,7,3,03/01/2018,,,,,,
1,Blue,3,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Blue,4,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Blue,5,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Blue,6,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Blue,7,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Green,1,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Green,2,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Green,3,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Green,4,4,01/15/2018,01/30/2018,7,3,03/01/2018,,,,,,
1,Green,5,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Green,6,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Green,7,4,01/15/2018,01/30/2018,7,3,03/01/2018,,,,,,
1,Red,1,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Red,2,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Red,3,4,01/16/2018,01/31/2018,7,3,03/01/2018,,,,,,
1,Red,4,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Red,5,4,01/16/2018,01/31/2018,7,3,03/01/2018,,,,,,
1,Red,6,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,,,,
1,Red,7,4,01/16/2018,01/31/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Yellow,1,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Yellow,2,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Yellow,3,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Yellow,4,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Yellow,5,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Yellow,6,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,1,0,0,0
1,Yellow,7,4,01/15/2018,01/30/2018,7,3,03/01/2018,0,0,,,,
1,Blue,1,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Blue,2,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Blue,3,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Blue,4,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Blue,5,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Blue,6,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Blue,7,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Green,1,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Green,2,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Green,3,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Green,4,4,01/15/2018,01/30/2018,8,4,03/16/2018,,,,,,
1,Green,5,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Green,6,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Green,7,4,01/15/2018,01/30/2018,8,4,03/16/2018,,,,,,
1,Red,1,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Red,2,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Red,3,4,01/16/2018,01/31/2018,8,4,03/16/2018,,,,,,
1,Red,4,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Red,5,4,01/16/2018,01/31/2018,8,4,03/16/2018,,,,,,
1,Red,6,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,,,,
1,Red,7,4,01/16/2018,01/31/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Yellow,1,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Yellow,2,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Yellow,3,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Yellow,4,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,1,0,0,0
1,Yellow,5,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Yellow,6,4,01/15/2018,01/30/2018,8,4,03/16/2018,0,0,,,,
1,Yellow,7,4,01/15/2018,01/30/2018,8,4,03/16/2018,,,,,,
1,Blue,1,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Blue,2,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Blue,3,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Blue,4,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Blue,5,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,1,0,0,0
1,Blue,6,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,1,0,0,0
1,Blue,7,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Green,1,4,01/15/2018,01/30/2018,9,5,03/29/2018,0,0,,,,
1,Green,2,4,01/15/2018,01/30/2018,9,5,03/29/2018,0,0,1,0,0,0
1,Green,3,4,01/15/2018,01/30/2018,9,5,03/29/2018,0,0,1,0,0,0
1,Green,4,4,01/15/2018,01/30/2018,9,5,03/29/2018,,,,,,
1,Green,5,4,01/15/2018,01/30/2018,9,5,03/29/2018,0,0,,,,
1,Green,6,4,01/15/2018,01/30/2018,9,5,03/29/2018,0,0,,,,
1,Green,7,4,01/15/2018,01/30/2018,9,5,03/29/2018,,,,,,
1,Red,1,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Red,2,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,,,,
1,Red,3,4,01/16/2018,01/31/2018,9,5,03/29/2018,,,,,,
1,Red,4,4,01/16/2018,01/31/2018,9,5,03/29/2018,0,0,1,0,0,0
1,Red,5,4,01/16/2018,01/31/2018,9,5,03/29/2018,,,,,,
