"fortnight","Site","start","end","rnc","temp","niwa.max.temp","evapo.trans","niwa.rain.days","EvapoTrans.1","EvapoTrans.2","EvapoTrans.3","EvapoTrans.4","EvapoTrans.5","EvapoTrans.6","EvapoTrans.7","EvapoTrans.8","EvapoTrans.9","EvapoTrans.10","EvapoTrans.11","EvapoTrans.12","EvapoTrans.13","EvapoTrans.14","EvapoTrans.15","EvapoTrans.16","EvapoTrans.17","EvapoTrans.18","EvapoTrans.19","EvapoTrans.20","EvapoTrans.21","EvapoTrans.22","EvapoTrans.23","EvapoTrans.24","EvapoTrans.25","EvapoTrans.26","Temp.1","Temp.2","Temp.3","Temp.4","Temp.5","Temp.6","Temp.7","Temp.8","Temp.9","Temp.10","Temp.11","Temp.12","Temp.13","Temp.14","Temp.15","Temp.16","Temp.17","Temp.18","Temp.19","Temp.20","Temp.21","Temp.22","Temp.23","Temp.24","Temp.25","Temp.26","RainDays.1","RainDays.2","RainDays.3","RainDays.4","RainDays.5","RainDays.6","RainDays.7","RainDays.8","RainDays.9","RainDays.10","RainDays.11","RainDays.12","RainDays.13","RainDays.14","RainDays.15","RainDays.16","RainDays.17","RainDays.18","RainDays.19","RainDays.20","RainDays.21","RainDays.22","RainDays.23","RainDays.24","RainDays.25","RainDays.26","MaxTemp.1","MaxTemp.2","MaxTemp.3","MaxTemp.4","MaxTemp.5","MaxTemp.6","MaxTemp.7","MaxTemp.8","MaxTemp.9","MaxTemp.10","MaxTemp.11","MaxTemp.12","MaxTemp.13","MaxTemp.14","MaxTemp.15","MaxTemp.16","MaxTemp.17","MaxTemp.18","MaxTemp.19","MaxTemp.20","MaxTemp.21","MaxTemp.22","MaxTemp.23","MaxTemp.24","MaxTemp.25","MaxTemp.26","wet","rain.days.mnth","temp.mnth","evapo.trans.mnth","rain.days.qrt.1","rain.days.qrt.2","rain.days.qrt.3","rain.days.qrt.4","temp.qrt.1","temp.qrt.2","temp.qrt.3","temp.qrt.4","max.temp.qrt.1","max.temp.qrt.2","max.temp.qrt.3","max.temp.qrt.4","evapo.trans.qrt.1","evapo.trans.qrt.2","evapo.trans.qrt.3","evapo.trans.qrt.4","Season"
17,"Green",2018-07-16,2018-07-30,0.285714285714286,7.0501126228786,11.9714285714286,0.974952657817328,7,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,1.27347612365021,1.06711311678184,1.10992957922686,1.02316447535843,0.955564025717481,0.868032921406457,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,9.88550236589874,8.86066524668747,8.4154897747254,8.1581270379557,6.70278896303067,6.42736170301174,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,8,11,9,7,5,8,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,14.9142857142857,12.8928571428571,13.4714285714286,13.0214285714286,11.5357142857143,10.7928571428571,0.619047619047619,13,6.65714285714286,0.582142857142857,37,30,28,46,8.87619047619048,17.1297619047619,18.2595238095238,10.3119047619048,13.677380952381,20.802380952381,21.4285714285714,14.3952380952381,0.694047619047619,2.60119047619048,3.90476190476191,1.65,"winter"
18,"Green",2018-07-30,2018-08-13,0,7.76306668599858,12.9928571428571,1.05236729884663,5,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,1.27347612365021,1.06711311678184,1.10992957922686,1.02316447535843,0.955564025717481,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,9.88550236589874,8.86066524668747,8.4154897747254,8.1581270379557,6.70278896303067,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,8,11,9,7,5,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,14.9142857142857,12.8928571428571,13.4714285714286,13.0214285714286,11.5357142857143,0.392857142857143,12,7.55,0.692857142857143,41,25,29,46,8.00119047619048,15.8714285714286,19.1916666666667,11.3654761904762,12.8452380952381,19.9666666666667,22.2619047619048,15.0547619047619,0.614285714285714,2.30238095238095,3.93809523809524,1.95714285714286,"winter"
19,"Green",2018-08-13,2018-08-27,0.285714285714286,7.53273827341654,12.4071428571429,1.05145374997314,6,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,1.27347612365021,1.06711311678184,1.10992957922686,1.02316447535843,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,9.88550236589874,8.86066524668747,8.4154897747254,8.1581270379557,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,8,11,9,7,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,14.9142857142857,12.8928571428571,13.4714285714286,13.0214285714286,0.463888888888889,11,7.89285714285714,0.875,36,28,31,42,7.28214285714286,14.6345238095238,20.1535714285714,12.2452380952381,12.2440476190476,18.8904761904762,23.0833333333333,15.8309523809524,0.594047619047619,1.88571428571429,3.88571428571429,2.38690476190476,"winter"
20,"Green",2018-08-28,2018-09-11,0.571428571428571,8.20568557279952,13.5928571428571,1.22104140959062,7,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,1.27347612365021,1.06711311678184,1.10992957922686,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,9.88550236589874,8.86066524668747,8.4154897747254,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,8,11,9,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,14.9142857142857,12.8928571428571,13.4714285714286,0.477564102564103,13,8.19642857142857,1.28571428571429,34,33,30,35,7.24285714285714,12.9928571428571,20.1928571428571,13.5916666666667,12.2690476190476,17.2488095238095,22.9535714285714,17.4964285714286,0.66547619047619,1.47261904761905,3.66428571428571,2.9,"winter"
21,"Green",2018-09-10,2018-09-24,0.285714285714286,10.1956081214277,16.6714285714286,1.46771671626631,3,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,1.27347612365021,1.06711311678184,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,9.88550236589874,8.86066524668747,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,8,11,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,14.9142857142857,12.8928571428571,0.119047619047619,10,9.51428571428571,1.83571428571429,36,35,31,29,7.32738095238095,11.6059523809524,19.3392857142857,15.4464285714286,12.2833333333333,16.0047619047619,22.5095238095238,18.95,0.829761904761905,1.12738095238095,3.35357142857143,3.35,"spring"
22,"Green",2018-09-24,2018-10-08,0.428571428571429,9.63788851229086,15.2642857142857,1.43613247524872,4,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,1.27347612365021,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,9.88550236589874,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,8,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,14.9142857142857,0.178571428571429,7,10.6285714285714,2.18214285714286,34,39,28,24,8.02142857142857,10,18.6202380952381,16.8142857142857,13.2154761904762,14.4166666666667,22.252380952381,20.0797619047619,1.09761904761905,0.85,3.01904761904762,3.75238095238095,"spring"
23,"Green",2018-10-08,2018-10-22,0,10.1450105498041,17.4357142857143,1.7452798326217,2,1.43613247524872,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,1.2254224128569,9.63788851229086,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,11.1660165730676,4,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,9,15.2642857142857,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,15.3714285714286,0.100278551532033,6,11.1,2.62142857142857,32,37,30,28,8.79166666666667,8.87619047619048,17.1297619047619,18.2595238095238,13.8166666666667,13.677380952381,20.802380952381,21.4285714285714,1.38690476190476,0.694047619047619,2.60119047619048,3.90476190476191,"spring"
24,"Green",2018-10-23,2018-11-06,0,12.0805854547404,17.5428571428571,1.62244813509498,8,1.7452798326217,1.43613247524872,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,1.58247663610282,10.1450105498041,9.63788851229086,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,11.5861035308828,2,4,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,2,17.4357142857143,15.2642857142857,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,16.7,0.349358974358974,10,12.4321428571429,3.02142857142857,27,41,25,29,9.50238095238095,8.00119047619048,15.8714285714286,19.1916666666667,14.727380952381,12.8452380952381,19.9666666666667,22.2619047619048,1.77738095238095,0.614285714285714,2.30238095238095,3.93809523809524,"spring"
25,"Green",2018-11-05,2018-11-19,0,14.3893124436501,19.7857142857143,1.7789933767543,4,1.62244813509498,1.7452798326217,1.43613247524872,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,1.43306514713455,12.0805854547404,10.1450105498041,9.63788851229086,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,12.9549194031427,8,2,4,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,7,17.5428571428571,17.4357142857143,15.2642857142857,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,16.9785714285714,0.221556886227545,12,14.8214285714286,3.325,30,36,28,31,10.4190476190476,7.28214285714286,14.6345238095238,20.1535714285714,15.4857142857143,12.2440476190476,18.8904761904762,23.0833333333333,2.16309523809524,0.594047619047619,1.88571428571429,3.88571428571429,"spring"
26,"Green",2018-11-19,2018-12-03,0,14.7508333333333,18.5857142857143,1.70238826780474,12,1.7789933767543,1.62244813509498,1.7452798326217,1.43613247524872,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,1.75075006162883,14.3893124436501,12.0805854547404,10.1450105498041,9.63788851229086,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12.51900938264,4,8,2,4,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,5,19.7857142857143,17.5428571428571,17.4357142857143,15.2642857142857,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,18.1285714285714,0.5625,16,15.8392857142857,3.13571428571429,28,34,33,30,11.8119047619048,7.24285714285714,12.9928571428571,20.1928571428571,16.7154761904762,12.2690476190476,17.2488095238095,22.9535714285714,2.59404761904762,0.66547619047619,1.47261904761905,3.66428571428571,"spring"
27,"Green",2018-12-03,2018-12-17,0,15.4139880597015,22.0642857142857,2.16850282560278,8,1.70238826780474,1.7789933767543,1.62244813509498,1.7452798326217,1.43613247524872,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,2.02370868433395,14.7508333333333,14.3893124436501,12.0805854547404,10.1450105498041,9.63788851229086,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,16.5919789274206,12,4,8,2,4,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,4,18.5857142857143,19.7857142857143,17.5428571428571,17.4357142857143,15.2642857142857,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,22.8857142857143,0.455357142857143,20,16.4392857142857,3.45357142857143,33,36,35,31,12.9666666666667,7.32738095238095,11.6059523809524,19.3392857142857,17.547619047619,12.2833333333333,16.0047619047619,22.5095238095238,2.77976190476191,0.829761904761905,1.12738095238095,3.35357142857143,"summer"
28,"Green",2018-12-17,2018-12-31,0,17.4942324888227,22.1785714285714,2.33039681461427,7,2.16850282560278,1.70238826780474,1.7789933767543,1.62244813509498,1.7452798326217,1.43613247524872,1.46771671626631,1.22104140959062,1.05145374997314,1.05236729884663,0.974952657817328,0.955164831473667,0.948793777184748,1.01101579528016,0.980545821434117,1.13987386370568,1.24728836810953,1.21446275579172,1.60525651800169,1.65840659464129,1.76242865332154,1.84164535066712,1.65690432485146,1.96473855371963,1.98256239555228,2.12390471640321,15.4139880597015,14.7508333333333,14.3893124436501,12.0805854547404,10.1450105498041,9.63788851229086,10.1956081214277,8.20568557279952,7.53273827341654,7.76306668599858,7.0501126228786,6.45451012624797,6.02323836857088,8.33285817880169,7.5187252181955,11.8473930040687,11.6540023476648,11.8413173233115,14.5375274660941,15.2270764557529,16.41674354506,17.6845031264599,17.7264465887634,19.7290059395891,17.0442129251105,18.1135101215837,8,12,4,8,2,4,3,7,6,5,7,6,5,5,8,10,3,8,1,3,3,7,8,6,4,2,22.0642857142857,18.5857142857143,19.7857142857143,17.5428571428571,17.4357142857143,15.2642857142857,16.6714285714286,13.5928571428571,12.4071428571429,12.9928571428571,11.9714285714286,11.6571428571429,11.0785714285714,13.5071428571429,12.2571428571429,16.6,16.9642857142857,16.0928571428571,20.6071428571429,20.9714285714286,22.1071428571429,23.0571428571429,21.9785714285714,24.7928571428571,22.15,23.6357142857143,0.311011904761905,15,18.075,4.08214285714286,38,34,39,28,14.1202380952381,8.02142857142857,10,18.6202380952381,18.4464285714286,13.2154761904762,14.4166666666667,22.252380952381,3.13333333333333,1.09761904761905,0.85,3.01904761904762,"summer"
